date,Campsite,1,2,3,4,5,6,2P
7/6/2015,camping7,7,5,6,,,,2
7/6/2015,camping8,4,5,3,,,,
7/6/2015,entrance0,20,10,8,2,2,,
7/6/2015,entrance1,17,5,10,1,2,,
7/6/2015,entrance2,18,17,8,2,6,,
7/6/2015,entrance3,22,21,13,1,1,,
7/6/2015,entrance4,19,19,7,2,3,,
7/6/2015,gate0,,,,,,,1
7/6/2015,gate1,,,,,,,1
7/6/2015,gate2,,,,,,,2
7/6/2015,gate5,,,,,,,1
7/6/2015,gate6,,,,,,,1
7/6/2015,gate8,,,,,,,2
7/6/2015,general-gate1,42,38,23,2,3,,1
7/6/2015,general-gate2,42,38,23,2,3,,1
7/6/2015,general-gate3,1,1,,,,,
7/6/2015,general-gate4,35,32,14,1,1,,
7/6/2015,general-gate5,28,22,14,1,,,1
7/6/2015,general-gate6,7,5,6,,,,2
7/6/2015,general-gate7,53,45,24,1,2,,1
7/6/2015,ranger-base,,,,,,,2
7/6/2015,ranger-stop0,42,38,23,2,3,,2
7/6/2015,ranger-stop1,,,,,,,2
7/6/2015,ranger-stop2,42,38,23,2,3,,1
7/6/2015,ranger-stop6,,,,,,,2
7/7/2015,camping0,9,1,4,,,,
7/7/2015,camping1,2,2,2,,,,
7/7/2015,camping2,12,4,6,,,,
7/7/2015,camping3,13,9,3,,,,
7/7/2015,camping4,11,9,4,,,,
7/7/2015,camping5,11,10,2,,,,
7/7/2015,camping6,14,8,5,,,,
7/7/2015,camping7,4,3,7,,,,
7/7/2015,camping8,16,6,7,,,,2
7/7/2015,entrance0,19,12,10,,2,,
7/7/2015,entrance1,14,14,7,3,2,1,
7/7/2015,entrance2,23,13,6,1,1,1,
7/7/2015,entrance3,29,17,8,3,,,
7/7/2015,entrance4,21,11,13,3,1,,
7/7/2015,gate3,,,,2,,,2
7/7/2015,gate5,,,,2,,,6
7/7/2015,gate6,,,,2,,,6
7/7/2015,gate7,,,,,,,4
7/7/2015,gate8,,,,,,,6
7/7/2015,general-gate0,,1,2,,,,
7/7/2015,general-gate1,52,33,22,2,2,1,
7/7/2015,general-gate2,52,33,22,2,2,1,
7/7/2015,general-gate3,3,,2,,,,
7/7/2015,general-gate4,41,24,15,2,2,1,
7/7/2015,general-gate5,25,19,16,4,1,,4
7/7/2015,general-gate6,4,3,7,,,,
7/7/2015,general-gate7,55,39,19,3,2,1,2
7/7/2015,ranger-base,,,,,,,6
7/7/2015,ranger-stop0,52,33,22,2,2,1,
7/7/2015,ranger-stop2,52,33,22,2,2,1,
7/7/2015,ranger-stop3,,,,2,,,2
7/7/2015,ranger-stop4,,,,,,,2
7/7/2015,ranger-stop6,,,,2,,,6
7/7/2015,ranger-stop7,,,,,,,4
7/8/2015,camping0,7,3,5,,,,
7/8/2015,camping1,6,,,,,,
7/8/2015,camping2,12,4,11,,,,
7/8/2015,camping3,9,5,4,,,,
7/8/2015,camping4,7,5,5,,,,
7/8/2015,camping5,12,14,11,,,,
7/8/2015,camping6,15,5,4,,,,
7/8/2015,camping7,13,4,5,,,,
7/8/2015,camping8,7,13,7,,,,2
7/8/2015,entrance0,17,8,11,1,,,
7/8/2015,entrance1,15,12,15,1,1,,
7/8/2015,entrance2,32,11,13,2,1,1,
7/8/2015,entrance3,24,19,10,1,,,
7/8/2015,entrance4,24,18,13,1,,1,
7/8/2015,gate3,,,,,,,4
7/8/2015,gate4,,,,,,,4
7/8/2015,gate5,,,,,,,6
7/8/2015,gate6,,,,,,,2
7/8/2015,gate7,,,,,,,2
7/8/2015,gate8,,,,,,,6
7/8/2015,general-gate0,4,,,,,,
7/8/2015,general-gate1,51,35,24,3,1,,
7/8/2015,general-gate2,51,35,24,3,1,,
7/8/2015,general-gate3,,3,1,,,,2
7/8/2015,general-gate4,33,25,24,1,1,,
7/8/2015,general-gate5,26,25,14,1,,,2
7/8/2015,general-gate6,13,4,5,,,,
7/8/2015,general-gate7,47,38,34,1,1,,
7/8/2015,ranger-base,,,,,,,6
7/8/2015,ranger-stop0,51,35,24,3,1,,
7/8/2015,ranger-stop2,51,35,24,3,1,,
7/8/2015,ranger-stop3,,,,,,,4
7/8/2015,ranger-stop5,,,,,,,4
7/8/2015,ranger-stop6,,,,,,,7
7/8/2015,ranger-stop7,,,,,,,2
7/9/2015,camping0,6,6,1,,,,
7/9/2015,camping1,,2,,,,,
7/9/2015,camping2,17,7,8,,,,
7/9/2015,camping3,5,2,6,,,,
7/9/2015,camping4,17,5,4,,,,
7/9/2015,camping5,23,3,5,,,,
7/9/2015,camping6,10,3,4,,,,
7/9/2015,camping7,14,13,3,,,,
7/9/2015,camping8,11,10,7,,,,
7/9/2015,entrance0,16,8,7,1,1,,
7/9/2015,entrance1,17,8,13,2,1,1,
7/9/2015,entrance2,18,10,7,2,,1,
7/9/2015,entrance3,35,23,16,1,1,,
7/9/2015,entrance4,25,15,5,2,1,2,
7/9/2015,gate5,,,,,,,2
7/9/2015,gate6,,,,,,,2
7/9/2015,gate7,,,,,,,2
7/9/2015,gate8,,,,,,,2
7/9/2015,general-gate0,,1,,,,,
7/9/2015,general-gate1,42,31,24,4,1,1,
7/9/2015,general-gate2,42,31,24,4,1,1,
7/9/2015,general-gate3,3,1,1,,,,
7/9/2015,general-gate4,38,16,20,2,1,1,
7/9/2015,general-gate5,26,16,12,2,1,1,
7/9/2015,general-gate6,14,13,3,,,,
7/9/2015,general-gate7,66,26,30,2,1,1,
7/9/2015,ranger-base,,,,,,,2
7/9/2015,ranger-stop0,42,31,24,4,1,1,
7/9/2015,ranger-stop2,42,31,24,4,1,1,
7/9/2015,ranger-stop6,,,,,,,2
7/9/2015,ranger-stop7,,,,,,,2
7/10/2015,camping0,4,4,3,,,,2
7/10/2015,camping1,2,2,,,,,
7/10/2015,camping2,9,8,7,,,,
7/10/2015,camping3,13,12,1,,,,
7/10/2015,camping4,16,11,7,,,,
7/10/2015,camping5,14,18,9,,,,
7/10/2015,camping6,19,6,2,,,,
7/10/2015,camping7,10,8,3,,,,
7/10/2015,camping8,13,14,1,,,,
7/10/2015,entrance0,26,22,7,2,2,,
7/10/2015,entrance1,32,8,7,2,2,1,
7/10/2015,entrance2,28,19,10,3,3,1,
7/10/2015,entrance3,34,24,12,1,,2,
7/10/2015,entrance4,22,25,5,6,3,2,
7/10/2015,gate0,,,,,,,1
7/10/2015,gate1,,,,,,,1
7/10/2015,gate2,,,,,,,2
7/10/2015,gate5,,,,,,,2
7/10/2015,gate6,,,,,,,2
7/10/2015,gate7,,,,,,,2
7/10/2015,gate8,,,,,,,2
7/10/2015,general-gate0,2,1,,,,,
7/10/2015,general-gate1,56,46,15,3,2,3,
7/10/2015,general-gate2,56,46,15,3,2,3,
7/10/2015,general-gate3,5,2,,,,,
7/10/2015,general-gate4,35,42,15,2,2,1,
7/10/2015,general-gate5,35,30,8,3,1,2,
7/10/2015,general-gate6,10,8,3,,,,
7/10/2015,general-gate7,55,57,25,2,2,1,1
7/10/2015,ranger-base,,,,,,,2
7/10/2015,ranger-stop0,56,46,15,3,2,3,
7/10/2015,ranger-stop1,12,,,,,,2
7/10/2015,ranger-stop2,56,46,15,3,2,3,
7/10/2015,ranger-stop6,,,,,,,2
7/10/2015,ranger-stop7,,,,,,,2
7/11/2015,camping0,8,3,2,,,,
7/11/2015,camping2,20,5,1,,,,
7/11/2015,camping3,17,7,6,,,,
7/11/2015,camping4,24,7,7,,,,
7/11/2015,camping5,15,12,11,,,,
7/11/2015,camping6,17,8,1,,,,
7/11/2015,camping7,11,13,7,,,,
7/11/2015,camping8,28,13,5,,,,2
7/11/2015,entrance0,26,8,7,4,1,,
7/11/2015,entrance1,34,13,10,3,4,,
7/11/2015,entrance2,37,26,15,1,3,,
7/11/2015,entrance3,38,27,10,2,2,,
7/11/2015,entrance4,31,12,10,2,4,,
7/11/2015,gate2,,,,,,,2
7/11/2015,gate3,,,,,,,8
7/11/2015,gate4,,,,,,,4
7/11/2015,gate5,,,,,,,6
7/11/2015,gate6,,,,,,,4
7/11/2015,gate7,,,,,,,4
7/11/2015,gate8,,,,,,,7
7/11/2015,general-gate1,80,50,18,3,7,,2
7/11/2015,general-gate2,80,50,18,3,7,,1
7/11/2015,general-gate3,4,2,2,,,,2
7/11/2015,general-gate4,65,32,16,2,4,,2
7/11/2015,general-gate5,44,23,10,2,4,,7
7/11/2015,general-gate6,11,13,7,,,,
7/11/2015,general-gate7,89,44,23,3,4,,3
7/11/2015,ranger-base,,,,,,,7
7/11/2015,ranger-stop0,80,50,18,3,7,,2
7/11/2015,ranger-stop1,,,,,,,2
7/11/2015,ranger-stop2,80,50,18,3,7,,3
7/11/2015,ranger-stop3,,,,,,,8
7/11/2015,ranger-stop4,,,,,,,2
7/11/2015,ranger-stop5,,,,,,,4
7/11/2015,ranger-stop6,,,,,,,7
7/11/2015,ranger-stop7,,,,,,,4
7/12/2015,camping0,5,3,4,,,,
7/12/2015,camping1,2,,,,,,
7/12/2015,camping2,18,5,10,,,,
7/12/2015,camping3,10,5,5,,,,
7/12/2015,camping4,9,5,8,,,,
7/12/2015,camping5,16,11,10,,,,
7/12/2015,camping6,14,9,11,,,,
7/12/2015,camping7,20,8,2,,,,2
7/12/2015,camping8,12,5,7,,,,
7/12/2015,entrance0,23,9,17,3,1,1,
7/12/2015,entrance1,19,15,10,,1,1,
7/12/2015,entrance2,38,14,14,3,,,
7/12/2015,entrance3,26,16,13,2,,1,
7/12/2015,entrance4,28,13,11,2,,1,
7/12/2015,gate5,,,,,,,1
7/12/2015,gate6,,,,,,,1
7/12/2015,gate8,,,,,,,3
7/12/2015,general-gate0,1,,,,,,
7/12/2015,general-gate1,66,35,33,3,,1,1
7/12/2015,general-gate2,66,35,33,3,,1,2
7/12/2015,general-gate3,3,1,,,,,
7/12/2015,general-gate4,59,28,29,,1,1,1
7/12/2015,general-gate5,38,21,16,1,,1,2
7/12/2015,general-gate6,20,8,2,,,,2
7/12/2015,general-gate7,73,40,39,,1,1,2
7/12/2015,ranger-base,,,,,,,3
7/12/2015,ranger-stop0,66,35,33,3,,1,2
7/12/2015,ranger-stop2,66,35,33,3,,1,2
7/12/2015,ranger-stop4,,,,,,,2
7/12/2015,ranger-stop6,,,,,,,2
7/13/2015,camping0,10,3,1,,,,
7/13/2015,camping1,2,,2,,,,
7/13/2015,camping2,6,5,3,,,,
7/13/2015,camping3,9,7,2,,,,
7/13/2015,camping4,17,12,5,,,,
7/13/2015,camping5,14,10,8,,,,
7/13/2015,camping6,10,6,1,,,,
7/13/2015,camping7,7,4,1,,,,
7/13/2015,camping8,17,8,6,,,,1
7/13/2015,entrance0,21,14,8,3,2,,
7/13/2015,entrance1,12,13,9,4,3,1,
7/13/2015,entrance2,25,9,4,3,3,2,
7/13/2015,entrance3,31,25,10,2,2,1,
7/13/2015,entrance4,27,16,6,3,,,
7/13/2015,gate3,,,,,,,2
7/13/2015,gate4,,,,,,,2
7/13/2015,gate5,,,,,,,2
7/13/2015,gate8,,,,,,,4
7/13/2015,general-gate0,,,1,,,,
7/13/2015,general-gate1,52,35,16,6,3,2,2
7/13/2015,general-gate2,52,35,16,6,3,2,2
7/13/2015,general-gate3,2,1,,,,,1
7/13/2015,general-gate4,45,24,9,4,2,1,2
7/13/2015,general-gate5,29,20,7,3,,,3
7/13/2015,general-gate6,7,4,1,,,,
7/13/2015,general-gate7,63,42,18,4,3,1,2
7/13/2015,ranger-base,,,,,,,4
7/13/2015,ranger-stop0,52,35,16,6,3,2,3
7/13/2015,ranger-stop2,52,35,16,6,3,2,3
7/13/2015,ranger-stop3,,,,,,,2
7/13/2015,ranger-stop4,,,,,,,2
7/13/2015,ranger-stop5,,,,,,,2
7/13/2015,ranger-stop6,,,,,,,2
7/14/2015,camping0,7,3,4,,,,
7/14/2015,camping1,2,,2,,,,
7/14/2015,camping2,8,,2,,,,
7/14/2015,camping3,10,4,3,,,,
7/14/2015,camping4,11,7,3,,,,
7/14/2015,camping5,7,7,8,,,,
7/14/2015,camping6,13,5,5,,,,
7/14/2015,camping7,9,5,2,,,,
7/14/2015,camping8,12,4,6,,,,
7/14/2015,entrance0,17,8,8,4,4,,
7/14/2015,entrance1,17,8,7,6,4,1,
7/14/2015,entrance2,22,10,10,4,3,3,
7/14/2015,entrance3,24,12,13,8,1,1,
7/14/2015,entrance4,22,10,6,3,2,1,
7/14/2015,gate3,,,,2,,,2
7/14/2015,gate5,,,,2,,,2
7/14/2015,gate6,,,,2,,,2
7/14/2015,gate7,,,,,,,2
7/14/2015,gate8,,,,,,,2
7/14/2015,general-gate0,1,,2,,,,
7/14/2015,general-gate1,40,24,22,7,5,2,
7/14/2015,general-gate2,40,24,22,7,5,2,
7/14/2015,general-gate3,2,,1,,,,
7/14/2015,general-gate4,31,14,17,3,4,1,
7/14/2015,general-gate5,29,14,7,5,2,,2
7/14/2015,general-gate6,9,5,2,,,,
7/14/2015,general-gate7,44,22,23,6,4,1,
7/14/2015,ranger-base,,,,,,,2
7/14/2015,ranger-stop0,40,24,22,7,5,2,
7/14/2015,ranger-stop2,40,24,22,7,5,2,
7/14/2015,ranger-stop3,,,,2,,,2
7/14/2015,ranger-stop6,,,,2,,,2
7/14/2015,ranger-stop7,,,,,,,2
7/15/2015,camping0,6,3,5,,,,
7/15/2015,camping1,4,,,,,,
7/15/2015,camping2,8,8,1,,,,
7/15/2015,camping3,4,1,,,,,
7/15/2015,camping4,10,6,1,,,,
7/15/2015,camping5,5,5,3,,,,
7/15/2015,camping6,10,8,4,,,,
7/15/2015,camping7,4,5,1,,,,
7/15/2015,camping8,8,5,5,,,,1
7/15/2015,entrance0,12,7,7,1,1,,
7/15/2015,entrance1,12,12,6,4,1,,
7/15/2015,entrance2,19,13,8,1,2,,
7/15/2015,entrance3,21,13,4,3,,,
7/15/2015,entrance4,8,12,6,2,2,,
7/15/2015,gate3,,,,,,,2
7/15/2015,gate4,,,,,,,2
7/15/2015,gate5,,,,,,,2
7/15/2015,gate8,,,,,,,2
7/15/2015,general-gate0,4,,,,,,
7/15/2015,general-gate1,40,16,15,3,2,,
7/15/2015,general-gate2,40,16,15,3,2,,
7/15/2015,general-gate3,1,1,1,,,,1
7/15/2015,general-gate4,30,18,12,1,1,,
7/15/2015,general-gate5,18,11,8,2,1,,1
7/15/2015,general-gate6,4,5,1,,,,
7/15/2015,general-gate7,39,27,13,4,1,,
7/15/2015,ranger-base,,,,,,,2
7/15/2015,ranger-stop0,40,16,15,3,2,,
7/15/2015,ranger-stop2,40,16,15,3,2,,
7/15/2015,ranger-stop3,,,,,,,2
7/15/2015,ranger-stop5,,,,,,,2
7/15/2015,ranger-stop6,,,,,,,2
7/16/2015,camping0,2,1,1,,,,
7/16/2015,camping1,2,,,,,,
7/16/2015,camping2,6,12,1,,,,
7/16/2015,camping3,16,3,1,,,,2
7/16/2015,camping4,11,4,2,,,,
7/16/2015,camping5,16,5,6,,,,
7/16/2015,camping6,6,3,,,,,
7/16/2015,camping7,8,4,2,,,,
7/16/2015,camping8,19,9,8,,,,
7/16/2015,entrance0,23,9,6,,,,
7/16/2015,entrance1,21,6,7,2,,,
7/16/2015,entrance2,21,11,6,1,3,,
7/16/2015,entrance3,30,13,10,4,3,,
7/16/2015,entrance4,13,17,10,2,,,
7/16/2015,gate2,,,,,,,2
7/16/2015,gate5,,,,,,,4
7/16/2015,gate6,,,,,,,4
7/16/2015,gate8,,,,,,,4
7/16/2015,general-gate0,2,,,,,,
7/16/2015,general-gate1,46,25,20,3,3,,
7/16/2015,general-gate2,46,25,20,3,3,,
7/16/2015,general-gate3,6,1,,,,,
7/16/2015,general-gate4,38,21,14,1,,,
7/16/2015,general-gate5,22,18,10,2,,,
7/16/2015,general-gate6,8,4,2,,,,
7/16/2015,general-gate7,56,30,18,2,,,4
7/16/2015,ranger-base,,,,,,,4
7/16/2015,ranger-stop0,46,25,20,3,3,,
7/16/2015,ranger-stop1,,,,,,,2
7/16/2015,ranger-stop2,46,25,20,3,3,,
7/16/2015,ranger-stop4,,,,,,,2
7/16/2015,ranger-stop6,,,,,,,4
7/17/2015,camping0,8,3,6,,,,
7/17/2015,camping1,2,2,2,,,,
7/17/2015,camping2,23,7,3,,,,
7/17/2015,camping3,17,6,4,,,,
7/17/2015,camping4,21,8,4,,,,
7/17/2015,camping5,22,8,9,,,,
7/17/2015,camping6,16,11,13,,,,
7/17/2015,camping7,11,10,6,,,,
7/17/2015,camping8,21,5,9,,,,1
7/17/2015,entrance0,35,12,13,3,,,
7/17/2015,entrance1,23,15,12,2,1,,
7/17/2015,entrance2,32,14,15,,1,1,
7/17/2015,entrance3,40,15,11,2,,1,
7/17/2015,entrance4,26,16,10,1,,,
7/17/2015,gate3,,,,,,,6
7/17/2015,gate4,,,,,,,2
7/17/2015,gate5,,,,,,,6
7/17/2015,gate6,,,,,,,2
7/17/2015,gate7,,,,,,,2
7/17/2015,gate8,,,,,,,6
7/17/2015,general-gate0,1,1,2,,,,
7/17/2015,general-gate1,69,34,32,1,1,1,
7/17/2015,general-gate2,69,34,33,1,1,1,
7/17/2015,general-gate3,5,,1,,,,1
7/17/2015,general-gate4,61,27,20,2,1,,
7/17/2015,general-gate5,43,25,19,1,,,5
7/17/2015,general-gate6,11,10,6,,,,
7/17/2015,general-gate7,86,36,26,2,1,,
7/17/2015,ranger-base,,,,,,,6
7/17/2015,ranger-stop0,69,34,33,1,1,1,
7/17/2015,ranger-stop2,69,34,32,1,1,1,
7/17/2015,ranger-stop3,,,,,,,6
7/17/2015,ranger-stop5,,,,,,,2
7/17/2015,ranger-stop6,,,,,,,6
7/17/2015,ranger-stop7,,,,,,,2
7/18/2015,camping0,17,3,1,,,,
7/18/2015,camping2,16,6,5,,,,
7/18/2015,camping3,10,4,,,,,
7/18/2015,camping4,12,11,5,,,,
7/18/2015,camping5,19,13,10,,,,
7/18/2015,camping6,12,7,5,,,,
7/18/2015,camping7,10,6,4,,,,2
7/18/2015,camping8,13,8,6,,,,1
7/18/2015,entrance0,30,13,6,3,1,,
7/18/2015,entrance1,17,12,8,3,2,,
7/18/2015,entrance2,29,10,4,2,,,
7/18/2015,entrance3,26,22,11,2,2,,
7/18/2015,entrance4,19,23,14,2,2,,
7/18/2015,gate3,,,,,,,2
7/18/2015,gate4,,,,,,,4
7/18/2015,gate5,,,,,,,2
7/18/2015,gate8,,,,,,,4
7/18/2015,general-gate1,56,36,22,4,1,,
7/18/2015,general-gate2,56,36,21,4,1,,2
7/18/2015,general-gate3,5,1,,,,,1
7/18/2015,general-gate4,56,28,21,2,1,,
7/18/2015,general-gate5,28,27,16,2,1,,3
7/18/2015,general-gate6,10,6,4,,,,2
7/18/2015,general-gate7,72,43,26,3,2,,
7/18/2015,ranger-base,,,,,,,4
7/18/2015,ranger-stop0,56,36,21,4,1,,2
7/18/2015,ranger-stop2,56,36,22,4,1,,
7/18/2015,ranger-stop3,,,,,,,2
7/18/2015,ranger-stop5,,,,,,,4
7/18/2015,ranger-stop6,,,,,,,2
7/19/2015,camping0,5,8,7,,,,
7/19/2015,camping2,8,10,4,,,,2
7/19/2015,camping3,9,7,5,,,,
7/19/2015,camping4,12,10,5,,,,2
7/19/2015,camping5,16,7,3,,,,
7/19/2015,camping6,12,3,6,,,,
7/19/2015,camping7,10,4,7,,,,
7/19/2015,camping8,13,16,5,,,,1
7/19/2015,entrance0,22,19,6,4,1,,
7/19/2015,entrance1,11,6,10,5,3,,
7/19/2015,entrance2,28,15,10,3,6,1,
7/19/2015,entrance3,30,18,17,4,4,,
7/19/2015,entrance4,17,18,5,4,3,1,
7/19/2015,gate0,,,,,,,2
7/19/2015,gate1,,,,,,,2
7/19/2015,gate3,,,,,,,4
7/19/2015,gate4,,,,,,,2
7/19/2015,gate5,,,,,,,6
7/19/2015,gate6,,,,,,,4
7/19/2015,gate7,,,,,,,2
7/19/2015,gate8,,,,,,,6
7/19/2015,general-gate1,58,30,23,5,6,,2
7/19/2015,general-gate2,58,30,23,5,6,,
7/19/2015,general-gate3,3,2,,,,,1
7/19/2015,general-gate4,41,26,21,3,3,,
7/19/2015,general-gate5,31,17,12,3,2,,3
7/19/2015,general-gate6,10,4,7,,,,
7/19/2015,general-gate7,55,40,32,5,3,,2
7/19/2015,ranger-base,,,,,,,6
7/19/2015,ranger-stop0,58,30,23,5,6,,4
7/19/2015,ranger-stop2,58,30,23,5,6,,2
7/19/2015,ranger-stop3,,,,,,,4
7/19/2015,ranger-stop5,,,,,,,2
7/19/2015,ranger-stop6,,,,,,,6
7/19/2015,ranger-stop7,,,,,,,2
7/20/2015,camping0,9,4,3,,,,
7/20/2015,camping1,5,,,,,,
7/20/2015,camping2,14,8,3,,,,
7/20/2015,camping3,6,5,7,,,,
7/20/2015,camping4,14,4,9,,,,
7/20/2015,camping5,16,5,4,,,,
7/20/2015,camping6,4,4,2,,,,
7/20/2015,camping7,7,3,2,,,,2
7/20/2015,camping8,15,10,6,,,,
7/20/2015,entrance0,21,9,6,1,3,,
7/20/2015,entrance1,20,13,11,1,2,,
7/20/2015,entrance2,24,6,12,3,1,1,
7/20/2015,entrance3,24,17,11,3,3,,
7/20/2015,entrance4,22,15,10,2,2,2,
7/20/2015,gate3,,,,,,,4
7/20/2015,gate5,,,,,,,3
7/20/2015,gate6,,,,,,,3
7/20/2015,gate7,,,,,,,4
7/20/2015,gate8,,,,,,,4
7/20/2015,general-gate0,4,,,,,,
7/20/2015,general-gate1,49,26,22,3,3,,1
7/20/2015,general-gate2,49,26,22,3,3,1,1
7/20/2015,general-gate3,4,2,1,,,,
7/20/2015,general-gate4,42,21,16,,2,,1
7/20/2015,general-gate5,26,19,9,1,2,1,5
7/20/2015,general-gate6,11,3,2,,,,2
7/20/2015,general-gate7,59,30,25,1,2,,
7/20/2015,ranger-base,,,,,,,4
7/20/2015,ranger-stop0,49,26,22,3,3,,2
7/20/2015,ranger-stop2,49,26,22,3,3,,1
7/20/2015,ranger-stop3,,,,,,,4
7/20/2015,ranger-stop6,,,,,,,3
7/20/2015,ranger-stop7,,,,,,,4
7/21/2015,camping0,3,2,2,,,,
7/21/2015,camping1,1,1,,,,,
7/21/2015,camping2,12,6,1,,,,
7/21/2015,camping3,7,4,5,,,,
7/21/2015,camping4,10,8,8,,,,
7/21/2015,camping5,20,5,6,,,,
7/21/2015,camping6,12,1,3,,,,
7/21/2015,camping7,8,4,1,,,,
7/21/2015,camping8,13,8,6,,,,2
7/21/2015,entrance0,25,9,7,4,2,1,
7/21/2015,entrance1,19,5,5,4,1,1,
7/21/2015,entrance2,14,11,7,5,1,1,
7/21/2015,entrance3,31,12,16,1,1,,
7/21/2015,entrance4,18,14,5,4,4,,
7/21/2015,gate2,,,,,,,2
7/21/2015,gate3,,,,,,,4
7/21/2015,gate4,,,,,,,6
7/21/2015,gate5,,,,,,,4
7/21/2015,gate6,,,,,,,4
7/21/2015,gate7,,,,,,,2
7/21/2015,gate8,,,,,,,6
7/21/2015,general-gate0,1,1,,,,,
7/21/2015,general-gate1,44,19,16,3,3,2,2
7/21/2015,general-gate2,44,19,16,3,3,1,4
7/21/2015,general-gate3,1,2,,,,,2
7/21/2015,general-gate4,40,17,13,3,1,1,2
7/21/2015,general-gate5,23,11,6,1,3,,6
7/21/2015,general-gate6,8,4,1,,,,
7/21/2015,general-gate7,61,26,21,4,1,1,5
7/21/2015,ranger-base,,,,,,,6
7/21/2015,ranger-stop0,44,19,16,3,3,2,5
7/21/2015,ranger-stop1,,,,,,,2
7/21/2015,ranger-stop2,44,19,16,3,3,2,5
7/21/2015,ranger-stop3,,,,,,,4
7/21/2015,ranger-stop4,,,,,,,4
7/21/2015,ranger-stop5,,,,,,,6
7/21/2015,ranger-stop6,,,,,,,5
7/21/2015,ranger-stop7,,,,,,,2
7/22/2015,camping0,12,2,5,,,,2
7/22/2015,camping1,,,2,,,,
7/22/2015,camping2,7,3,5,,,,
7/22/2015,camping3,7,3,4,,,,
7/22/2015,camping4,13,8,3,,,,
7/22/2015,camping5,17,13,3,,,,
7/22/2015,camping6,7,5,,,,,2
7/22/2015,camping7,10,1,4,,,,2
7/22/2015,camping8,14,5,6,,,,1
7/22/2015,entrance0,21,8,10,2,1,1,
7/22/2015,entrance1,21,13,3,1,3,2,
7/22/2015,entrance2,23,7,8,3,1,,
7/22/2015,entrance3,20,14,8,2,2,1,
7/22/2015,entrance4,22,10,11,,1,,
7/22/2015,gate0,,,,,,,2
7/22/2015,gate1,,,,,,,2
7/22/2015,gate2,,,,,,,2
7/22/2015,gate3,,,,,,,4
7/22/2015,gate4,,,,,,,2
7/22/2015,gate5,,,,,,,4
7/22/2015,gate6,,,,,,,4
7/22/2015,gate7,,,,,,,2
7/22/2015,gate8,,,,,,,4
7/22/2015,general-gate0,,,1,,,,
7/22/2015,general-gate1,46,16,13,3,2,,2
7/22/2015,general-gate2,46,16,13,3,2,,2
7/22/2015,general-gate3,4,1,2,,,,1
7/22/2015,general-gate4,41,18,14,1,2,1,2
7/22/2015,general-gate5,25,11,9,,1,,5
7/22/2015,general-gate6,10,1,4,,,,2
7/22/2015,general-gate7,58,34,19,1,3,2,3
7/22/2015,ranger-base,,,,,,,4
7/22/2015,ranger-stop0,46,16,13,3,2,,3
7/22/2015,ranger-stop1,,,,,,,2
7/22/2015,ranger-stop2,46,16,13,3,2,,3
7/22/2015,ranger-stop3,,,,,,,4
7/22/2015,ranger-stop4,,,,,,,2
7/22/2015,ranger-stop5,,,,,,,2
7/22/2015,ranger-stop6,,,,,,,5
7/22/2015,ranger-stop7,,,,,,,2
7/23/2015,camping0,10,3,10,,,,2
7/23/2015,camping1,4,2,,,,,
7/23/2015,camping2,10,3,,,,,4
7/23/2015,camping3,12,2,4,,,,
7/23/2015,camping4,19,5,3,,,,
7/23/2015,camping5,17,6,5,,,,
7/23/2015,camping6,14,5,2,,,,
7/23/2015,camping7,14,3,5,,,,
7/23/2015,camping8,15,9,5,,,,2
7/23/2015,entrance0,28,8,6,,2,1,
7/23/2015,entrance1,21,18,8,2,2,1,
7/23/2015,entrance2,29,13,12,5,2,3,
7/23/2015,entrance3,30,12,6,4,2,3,
7/23/2015,entrance4,25,11,10,2,1,,
7/23/2015,gate3,,,,2,,,
7/23/2015,gate5,,,,2,,,2
7/23/2015,gate6,,,,2,,,2
7/23/2015,gate8,,,,,,,4
7/23/2015,general-gate0,3,1,,,,,
7/23/2015,general-gate1,67,27,20,3,3,3,
7/23/2015,general-gate2,67,27,20,3,3,3,
7/23/2015,general-gate3,1,2,2,,,,
7/23/2015,general-gate4,58,27,22,2,2,,
7/23/2015,general-gate5,37,11,10,2,1,,2
7/23/2015,general-gate6,14,3,5,,,,
7/23/2015,general-gate7,78,33,28,2,3,1,3
7/23/2015,ranger-base,,,,,,,4
7/23/2015,ranger-stop0,67,27,20,3,3,3,
7/23/2015,ranger-stop2,67,27,20,3,3,3,
7/23/2015,ranger-stop3,,,,2,,,
7/23/2015,ranger-stop4,,,,,,,2
7/23/2015,ranger-stop6,,,,2,,,2
7/24/2015,camping0,9,2,5,,,,
7/24/2015,camping1,5,2,,,,,
7/24/2015,camping2,14,5,4,,,,
7/24/2015,camping3,18,1,10,,,,
7/24/2015,camping4,18,8,8,,,,
7/24/2015,camping5,19,17,5,,,,
7/24/2015,camping6,21,6,7,,,,
7/24/2015,camping7,14,7,2,,,,
7/24/2015,camping8,13,8,8,,,,1
7/24/2015,entrance0,40,17,10,3,1,2,
7/24/2015,entrance1,21,12,7,2,1,3,
7/24/2015,entrance2,30,12,13,2,2,2,
7/24/2015,entrance3,38,17,19,4,2,2,
7/24/2015,entrance4,27,18,8,2,1,1,
7/24/2015,gate3,,,,,,,4
7/24/2015,gate4,,,,,,,2
7/24/2015,gate5,,,,,,,4
7/24/2015,gate6,,,,,,,2
